longitude,latitude
-64.282436,-1.71549
-58.749528,-2.682564
-52.74357,-2.737699
-55.246922,-0.423087
-65.076307,0.297097
-54.149406,-23.236812
-58.230504,-6.94277
-56.158258,-20.152048
-56.09226,-19.16743
-62.223362,-5.435767
-72.5346,-5.168144
-44.822564,-23.822497
-55.00299,-10.321572
-45.49508,-13.5651
-46.683844,-21.476004
-57.590205,-7.797125
-48.219673,-18.992566
-52.315717,-5.191
-67.075445,0.943049
-42.61099,-20.5771
-60.809655,-10.95192
-45.669258,-15.026006
-46.475082,-20.10197
-55.051715,-15.049705
-61.648516,-11.757199
-59.98479,-0.648087
-49.615306,-18.627073
-61.79022,-10.173419
-56.645244,-8.539264
-72.821544,-5.901289
-62.043062,-6.681375
-60.256524,-16.019145
-67.693367,-4.775842
-69.94555,-4.173786
-52.546886,-11.03768
-69.255454,-3.047099
-51.161747,-14.645076
-55.804568,-21.589465
-50.767562,-10.503019
-68.610878,-7.653976
-51.774464,-25.834007
-58.055888,1.040461
-62.508156,-1.803761
-58.702523,-18.86668
-49.578378,-22.779447
-64.954939,-3.252706
-48.439278,-17.057575
-70.365929,-7.628597
-51.291299,-14.228302
-53.675345,-9.387564
-58.021275,-17.055184
-49.816613,-3.637787
-63.149437,-6.173126
-49.702549,-12.122479
-63.88032,-0.039149
-67.789845,-0.439175
-53.054162,-0.871269
-71.764041,-3.243217
-68.704833,-1.574714
-51.427792,-12.748304
-42.024136,-21.761412
-54.727453,-15.142829
-56.868363,-17.123411
-65.101127,-7.039271
-53.708353,-21.510572
-57.148913,-20.100764
-53.679183,-16.477436
-51.429338,-20.512643
-63.110795,1.527705
-55.557392,-30.376055
-53.893211,-23.260417
-52.838793,-16.267102
-46.876877,-14.821079
-58.012497,-4.188449
-61.063017,-12.273126
-46.036802,-18.834175
-60.929942,0.976457
-57.734205,-6.801186
-48.897957,-17.320921
-49.072695,-21.782147
-62.992696,-4.510889
-54.627918,-0.970267
-52.175472,0.484722
-61.812761,1.028906
-54.40151,-30.393699
-71.961231,-9.112156
-51.2746,-17.140486
-57.435563,0.388332
-51.115683,-20.044518
-62.532186,-0.438624
-65.751023,-3.034576
-59.72295,-11.254998
-49.864125,0.78062
-51.800296,-21.236097
-52.149222,-24.712404
-67.718558,-3.013069
-48.460974,-16.721862
-49.93706,-14.663343
-52.530572,-1.686818
-59.464939,-6.488702
-53.479176,-28.696285
-54.564751,-6.109551
-54.933987,-1.100569
-52.524519,-1.942889
-50.671958,-21.217901
-50.619517,-15.029432
-56.032074,-2.5749
-57.79151,-18.273978
-68.89556,-7.967383
-47.752741,-12.641985
-54.833471,-10.694402
-68.312842,-5.602742
-53.038984,-29.841215
-60.730044,-14.826102
-55.615095,-12.459619
-62.366744,-10.107604
-54.632366,-17.914539
-46.803813,-22.820951
-66.554731,1.034468
-73.834235,-4.604637
-53.494743,-13.755801
-51.926213,-3.800345
-55.494558,-12.026437
-56.245855,-23.032451
-48.641452,-25.589583
-49.027561,-2.316372
-54.917246,-4.929002
-52.466251,-25.585443
-60.638979,-7.992643
-54.14461,-25.509293
-65.768736,-5.071323
-47.18015,-15.787552
-54.467201,-1.977768
-63.587363,-8.21773
-58.158114,-16.074164
-56.99352,-28.440758
-52.051607,-11.313519
-49.209122,-0.821709
-71.019782,-8.675734
-54.362546,-6.450159
-59.727966,-9.763982
-60.388755,-9.977656
-46.107631,-17.536018
-43.868159,-19.716011
-51.749629,-21.106854
-52.866389,-12.601089
-62.256153,-12.326248
-55.664462,-23.473843
-46.365217,-15.144973
-53.29913,-22.221974
-57.126795,-16.157839
-62.518656,-0.025931
-63.694101,-4.137397
-62.175528,-5.74541
-58.16708,-0.607153
-64.147586,-4.161554
-49.491185,-16.995061
-53.701053,-25.968322
-59.330703,-7.470105
-44.055267,-21.063832
-54.6096,-23.772077
-60.095038,-2.608548
-67.742786,-7.219479
-51.901553,-19.548901
-50.323311,-1.385967
-58.724984,-0.094101
-52.291386,-28.673091
-58.96122,-15.418769
-49.228119,-2.555777
-62.110764,-4.16994
-55.892157,-9.9666
-52.591418,-19.448168
-49.738884,-15.225351
-49.446124,-3.446543
-54.617103,-21.336396
-45.78346,-15.942623
-51.283707,0.587201
-51.03195,-5.200352
-56.369924,-8.06572
-53.543063,-18.315917
-66.197501,-5.997721
-62.539664,-9.371768
-56.308775,-20.380571
-55.552829,2.115159
-60.873197,-4.496195
-52.286917,-24.903425
-53.20103,-9.565646
-56.70349,-10.50041
-52.414207,-13.012714
-47.807754,-0.081975
-58.21248,-13.120366
-50.295098,-1.800232
-45.43197,-18.733559
-56.893257,0.971995
-48.489305,-24.79814
-51.053605,-11.379919
-48.977101,-16.231607
-67.452896,-8.30593
-63.490493,-7.611752
-63.243241,-6.318623
-45.833162,-13.764109
-58.240585,-6.642802
-65.216006,-6.40466
-65.210166,0.180285
-57.291007,-19.038547
-56.0428,-29.974939
-42.322655,-19.444495
-45.270509,-20.117345
-51.61606,-0.815175
-50.858159,-19.99392
-70.203984,-1.875224
-56.734058,-2.863789
-45.451266,-22.763312
-42.487589,-22.051206
-66.682835,-3.166494
-61.100297,0.972818
-48.498747,-13.27756
-70.636745,-3.985307
-53.204201,-6.360999
-54.746371,-0.746454
-43.633451,-17.769381
-50.081729,-24.550362
-69.119669,-3.069414
-50.140452,-22.323518
-54.226269,1.107496
-51.523808,-27.506209
-58.976974,0.29939
-45.655821,-21.552254
-59.858111,-2.045575
-66.54004,-6.136776
-56.738536,-16.897462
-61.616086,-2.411652
-48.402294,-22.938776
-51.06667,-15.483758
-43.82979,-22.050435
-70.496672,-7.362736
-57.420301,-11.844042
-64.634124,-2.284792
-52.228792,-17.519691
-65.830824,1.049023
-54.963597,-8.414403
-48.918452,-19.577662
-50.139665,-1.209013
-72.377301,-4.753796
-53.27526,-30.498039
-63.046881,-5.503402
-51.30299,-12.765472
-53.090572,-29.993457
-55.177645,-9.398684
-60.82896,-2.737699
-64.943147,-9.282905
-51.506684,-28.38153
-50.607419,-4.343074
-56.655956,-17.540814
-52.8211,-5.460278
-65.596753,-7.266818
-51.611101,-2.778422
-59.688354,-0.185181
-68.326663,-8.559602
-47.183404,-21.552772
-64.426157,0.92028
-51.728882,2.629734
-53.39541,-23.874251
-52.692643,-0.863628
-70.607762,-6.875354
-64.471541,-3.211935
-51.172977,-16.058951
-55.106733,-4.007291
-54.658628,-29.805986
-69.172449,-5.882241
-50.389289,-24.776506
-64.348791,-2.27476
-49.883692,-17.983568
-48.792856,-13.526057
-51.827147,-28.529994
-50.695879,-19.094911
-45.080376,-23.209462
-51.565105,-18.194345
-46.950085,-17.897461
-73.076647,-7.860117
-54.666473,-15.63419
-62.13318,-14.410216
-55.437019,2.049824
-59.776296,-14.258933
-64.747035,-0.195402
-68.861286,0.469184
-42.304254,-22.936896
-56.396139,-30.603574
-54.800243,-2.296254
-47.804484,-16.315708
-53.77325,-13.114364
-61.9137,1.211025
-47.312658,-0.355743
-51.284188,0.883926
-52.63149,-16.346153
-59.294149,-11.1401
-72.061753,-8.885187
-52.667976,-6.866648
-62.912293,1.082414
-48.82926,-23.657428
-63.245539,-3.190005
-54.824938,-29.740504
-64.378039,-0.290298
-72.086882,-3.822504
-52.612865,-0.332418
-52.263058,-10.523315
-49.541473,-27.432566
-48.10887,-17.545245
-57.397286,-8.672128
-49.534287,1.740352
-44.902659,-19.573581
-55.150463,-23.978627
-57.067742,-9.034009
-62.97197,-5.805117
-71.3214,-3.860131
-41.504906,-22.670921
-67.66704,-8.144195
-50.744136,-20.012029
-46.904053,-13.881328
-50.40937,-3.890712
-69.003604,-6.845897
-70.447095,-5.565605
-69.700828,-6.516703
-68.630819,-1.890314
-61.864576,-0.021077
-56.453536,-21.887667
-60.90753,1.850245
-69.837846,-9.205942
-56.982603,-16.118902
-51.83064,-28.204166
-56.325754,-7.044279
-70.88337,-6.096664
-55.343427,-5.639142
-55.9448,-15.243972
-62.092868,1.057304
-44.658789,-18.649505
-50.199638,0.07306
-55.476616,-12.84743
-55.347195,-20.634595
-58.167652,-6.690132
-46.535639,-18.221742
-68.444675,-4.633584
-44.929879,-18.314336
-56.51831,-2.23479
-54.167787,-22.031683
-50.734073,-16.70497
-61.280051,-14.697095
-60.87525,-9.777656
-50.268487,-16.838717
-61.690078,-10.410981
-55.007746,-3.744944
-47.877967,-17.422943
-59.986428,-11.805592
-64.685762,-2.099464
-47.34422,-23.546345
-53.368168,-29.166184
-48.260492,-24.623858
-47.19056,-24.603572
-45.339443,-21.515551
-59.337387,-15.180165
-55.513968,-27.923984
-47.647771,-24.207406
-63.505718,-6.396465
-64.148932,-1.867328
-68.663301,-0.560245
-59.26491,-17.534507
-65.569378,1.510557
-58.787198,-14.083228
-48.324011,-12.354289
-52.597552,-28.118739
-48.919787,-20.089572
-71.068828,-2.966089
-48.657195,-25.11014
-58.455257,-12.834378
-55.442744,-32.600909
-68.233578,-5.309542
-61.441242,1.810522
-59.679944,-2.259784
-56.489823,-30.272998
-46.14877,-19.020089
-44.378328,-21.608925
-55.673571,-16.384868
-67.137054,-0.647022
-55.084435,-27.52412
-61.986408,-10.577418
-48.622693,-18.971518
-56.537627,-25.218224
-52.340066,-0.397768
-69.84174,-2.896651
-47.599458,-19.056106
-49.010856,-20.684597
-66.287169,1.13066
-65.409462,-5.687331
-66.30639,-3.649967
-56.810204,-0.719024
-55.322775,-15.735043
-56.349071,-10.641493
-47.67065,-22.798108
-63.760861,-1.660834
-60.108899,-15.714828
-61.145973,-14.625437
-52.827881,-13.842857
-55.177465,-15.92474
-56.81605,-0.260244
-55.884148,-31.420724
-73.144239,-3.743249
-64.220248,-8.054672
-54.973744,-6.000063
-46.876248,-21.856083
-55.518049,-5.256283
-52.636253,-24.35532
-61.267283,-9.117666
-48.256135,-16.178004
-56.169951,-18.087874
-47.635963,-17.804322
-51.486062,-21.207381
-53.919013,-19.334056
-61.99894,-6.339303
-62.452788,0.55212
-51.903203,-1.636839
-63.851053,-7.77241
-45.958151,-12.861941
-62.551405,-3.034174
-46.316335,-19.206948
-41.501949,-21.109183
-57.409581,-5.348334
-51.539331,-8.888146
-48.030432,-22.127193
-54.925108,-20.545794
-49.81197,-13.206058
-53.690032,-14.596821
-49.373417,1.397132
-63.716638,-4.626944
-48.07513,-23.818626
-55.52691,-27.513321
-56.694241,-23.325562
-57.4812,-28.792787
-54.986422,-20.865901
-62.204017,-0.92894
-56.672021,-12.556177
-50.409748,-27.411162
-57.230329,-11.046462
-59.550761,-16.483117
-55.243775,1.72986
-62.291171,-2.350096
-54.866199,-11.722176
-58.705834,-12.189484
-54.697825,-27.63507
-61.029318,-4.088983
-60.121698,-17.457045
-48.724487,-18.638929
-47.262408,-15.682096
-51.815906,-0.605544
-55.428413,-7.925458
-43.447215,-17.80852
-48.628804,-17.76121
-47.263782,-15.70152
-50.876736,-25.754633
-68.422424,-0.471996
-55.278883,-1.265822
-54.878125,-4.22558
-51.547292,0.40982
-56.741156,-27.416578
-54.109122,-8.989504
-69.36324,-6.821517
-58.164899,-20.093032
-48.381391,-23.991918
-52.945923,-23.157636
-68.749852,-4.693641
-51.771474,-25.425887
-58.218885,-15.828587
-51.10167,-12.231012
-70.037118,-3.999684
-65.947527,-5.26476
-70.2361,-4.909704
-58.500411,-5.2624
-49.081229,-22.373744
-58.210701,-13.913012
-72.02085,-3.432637
-51.612494,-25.25281
-55.022741,-22.655657
-58.413676,-7.151198
-49.421168,-22.660142
-58.139844,-13.057292
-68.872309,-1.63051
-53.895081,-13.79726
-50.144454,-10.806565
-52.286466,-22.383327
-60.444611,-3.981467
-50.3933,-11.600974
-55.158279,-13.724081
-65.134939,-0.391124
-59.78471,-6.437151
-53.522177,-13.894372
-62.376408,-2.397081
-56.605952,-17.370072
-55.736221,-23.657359
-68.409964,-4.490408
-48.367015,0.043808
-52.809951,-0.259891
-52.205844,-8.658835
-51.629661,-22.685898
-50.722066,-1.381638
-52.402831,-12.401
-50.54203,-14.980774
-63.52919,-7.779576
-49.300708,-24.045334
-56.239473,-13.737912
-54.571413,-16.766043
-54.386718,-16.891299
-45.831915,-14.175008
-57.174509,-14.846742
-48.295567,-25.091536
-59.067949,-1.936526
-49.621186,-9.847967
-52.186684,-25.140016
-58.355769,-0.574932
-59.073784,-5.697852
-61.086662,-12.556587
-53.838306,-25.37424
-68.568419,-5.081339
-48.554244,-0.812532
-56.657815,-5.592685
-54.010628,-17.068892
-60.034896,-2.033486
-57.926543,-10.493907
-64.533705,-2.819398
-59.584122,-3.712256
-52.973542,-18.707407
-54.724186,-25.404967
-72.180859,-8.520799
-58.442016,-17.949267
-62.968819,-3.165139
-56.062939,-25.56271
-56.383648,1.250357
-50.554818,-13.3931
-53.603742,-7.919296
-65.795715,-7.005549
-49.713385,-3.221457
-50.261397,-12.241663
-51.152447,-10.852241
-64.685905,-4.552212
-49.793874,-1.222878
-69.041704,-2.798126
-46.13821,-17.0357
-47.68266,-20.278057
-59.274774,-16.799735
-43.430488,-17.703365
-46.865929,-13.629096
-49.849029,-24.744807
-43.201318,-20.706745
-55.532446,-27.00324
-50.766697,-25.035572
-47.586928,-24.539818
-52.926628,-15.143088
-57.061159,-10.244831
-49.770252,-22.332985
-60.35567,-5.232344
-61.186812,-1.578967
-56.945563,-3.254443
-59.281374,-18.193726
-54.750353,-18.308533
-51.022278,0.788515
-56.252528,-12.808926
-52.63156,-16.410326
-50.196996,1.23446
-50.793438,-17.685928
-51.551483,1.460921
-47.15202,-1.142613
-50.431234,-23.258697
-50.022267,-17.20937
-54.606986,-28.872582
-64.122601,-10.067202
-56.059223,-3.18985
-56.413109,0.599395
-51.69032,-1.971595
-47.720659,-1.274719
-48.240699,-0.588632
-53.354732,-27.734435
-50.407417,-15.368366
-53.951001,-16.657857
-70.858756,-7.702354
-62.248507,-5.006286
-68.105402,-0.516845
-56.573875,-15.010637
-53.870925,-24.104742
-59.335079,-7.02187
-56.767194,-26.343176
-71.788924,-2.649289
-72.359355,-8.997671
-51.108131,-27.697096
-69.209934,-2.065086
-57.424233,-3.633141
-58.142193,0.271339
-49.903921,-12.7677
-51.639249,-1.296353
-65.031603,0.360178
-56.932963,-12.580895
-47.081105,-22.3273
-54.613488,-26.298429
-51.614512,-10.917863
-54.592509,-5.008217
-64.658377,-4.400013
-56.407806,-27.523174
-66.923851,-3.904199
-57.930792,-20.030089
-68.488314,-3.564719
-54.165885,-7.911696
-52.726715,0.348314
-57.17395,-3.699956
-61.531076,-14.169752
-57.522868,-8.273164
-50.539354,-22.93624
-57.118381,-18.755053
-57.946648,-6.271472
-56.713331,-2.002012
-62.454824,-12.276619
-45.776878,-23.33707
-62.649663,-11.98512
-56.35212,-19.527435
-52.44336,-22.355453
-44.258213,-22.405239
-57.002006,0.261666
-67.212602,-2.976383
-56.715729,-12.665322
-46.301491,-15.575649
-66.774336,-8.127219
-52.913812,-4.97349
-49.273468,-15.154056
-50.045854,-2.968308
-62.108157,-10.193435
-57.227434,-27.203611
-71.526213,-3.653677
-59.867556,-14.502489
-55.634386,-0.260118
-50.226284,-27.306078
-52.433413,-4.536158
-59.277761,-1.702865
-55.009124,-18.910618
-52.037611,-28.253418
-61.745099,-4.116233
-50.705996,1.048522
-41.429758,-20.623708
-53.877865,-16.10204
-59.960931,-0.383263
-56.319967,-23.050137
-62.541313,-12.481853
-57.710769,-1.363406
-48.474921,0.842923
-57.640519,-16.000322
-68.536183,-5.183874
-51.54329,-20.404283
-47.993161,-0.66374
-65.084274,-1.113918
-57.463262,-5.053949
-51.032241,-1.607587
-52.095073,-11.376209
-45.791326,-16.166451
-52.625548,-30.071298
-48.492177,-22.218165
-58.853144,-10.406851
-51.709285,-23.542627
-46.025966,-19.4217
-47.067961,-20.935777
-62.566299,-0.645677
-56.760511,-18.485358
-70.605904,-8.676119
-52.338636,-29.26867
-49.21814,-16.045294
-52.810216,-7.145662
-48.638052,-10.46943
-61.791806,0.332718
-61.456212,-3.695815
-68.074836,-7.660926
-53.718329,-24.250068
-58.558832,-4.896144
-56.272415,-14.700584
-54.201315,-12.848975
-46.7739,-15.892949
-46.138321,-20.844771
-62.177617,-0.240614
-42.530315,-21.933545
-46.533001,-13.603967
-59.271588,-9.18473
-55.605062,-13.0887
-58.244977,-3.843744
-58.872662,-5.599365
-53.460543,-13.0682
-52.997788,-29.756519
-52.394061,-6.239499
-61.989555,-1.127659
-56.156848,-2.67472
-63.638459,-3.251627
-70.047454,-1.649331
-59.148892,-3.125022
-59.619728,-15.939765
-49.529463,-19.977904
-51.940835,-12.592362
-59.104016,-1.774438
-61.2808,-0.803284
-51.083521,-27.376767
-51.08126,-21.828051
-71.442736,-6.728896
-64.448031,-5.773185
-55.969334,-3.072899
-44.550678,-21.443784
-46.828892,-21.586759
-44.991681,-14.779258
-59.347163,-0.292579
-60.78427,-4.286087
-56.039329,-11.158237
-50.682974,0.666465
-52.836009,-8.875609
-53.995904,-30.142335
-49.19882,-13.661996
-50.828256,-4.055139
-54.208499,1.333315
-50.758419,-24.312598
-62.477228,-9.381255
-71.830287,-4.357004
-62.935394,-3.562397
-56.355471,-18.057434
-56.010424,-18.968569
-64.739549,-8.620415
-51.193759,-18.963871
-60.113026,-5.234717
-70.925167,-4.304484
-56.055824,-9.482143
-54.408493,-24.740373
-47.182326,-22.222921
-45.715313,-24.263835
-53.462169,-6.326007
-47.533559,-16.808079
-66.383991,0.447194
-49.841344,-17.18267
-47.560772,-0.066727
-70.535956,-6.044381
-52.947859,-23.683338
-58.024955,-16.378579
-50.400275,-10.93786
-73.186034,-4.188027
-55.19952,-12.683591
-60.650758,-16.884539
-60.802979,-2.908962
-52.290169,-21.407757
-51.421757,-1.151994
-58.124673,-11.475722
-66.583214,-7.715571
-52.366781,-11.753434
-60.751304,-6.670899
-48.97347,-12.18033
-50.083398,-14.393888
-58.94309,-10.034826
-60.675552,-5.559974
-52.797429,-14.381453
-55.109295,-24.229071
-57.659287,-28.323973
-54.728159,-15.05935
-52.76217,-21.204567
-55.388257,-8.775297
-50.48515,-21.234543
-65.136137,-5.263031
-50.748897,-18.597172
-47.704432,-11.420109
-62.298016,-1.99706
-46.23294,-21.19341
-49.653842,-11.021313
-64.167872,-0.338616
-59.251175,-0.925438
-56.530029,-2.71237
-55.227462,-23.197066
-58.312897,-8.539031
-52.669536,-23.249491
-55.711755,-9.367189
-62.971343,1.326896
-61.23025,1.734373
-67.671015,-6.417849
-48.530731,-18.147531
-59.682103,0.296057
-69.754498,-6.289624
-61.94722,-1.177396
-64.575191,-9.086342
-63.499531,-0.342572
-48.715641,-16.200729
-69.490813,-2.93486
-72.148243,-4.430563
-68.059957,-8.528476
-53.090127,-20.957962
-54.18584,-28.940198
-72.615266,-4.93133
-54.830527,-27.082456
-50.415694,1.360783
-65.532045,-2.581679
-53.432109,-30.548796
-52.258297,-20.934914
-62.154217,-11.446702
-49.256179,-18.851733
-48.504641,-18.436729
-55.344784,-29.423415
-49.076762,-16.119426
-51.929386,-1.522784
-59.074246,-5.797422
-62.432602,-11.89835
-49.580721,-15.850446
-47.644266,-22.183374
-57.251417,-25.099178
-47.438955,-22.99988
-72.883934,-7.944989
-70.521418,-7.240544
-51.015895,-4.698056
-60.633793,-9.552191
-53.826574,-26.716325
-59.562637,-1.613955
-55.210983,-6.276527
-47.86718,-1.43539
-52.050314,-1.041053
-55.800942,-27.437007
-57.992941,-20.367452
-52.28999,-23.271783
-55.308736,-21.717773
-45.047946,-17.246305
-47.546111,-17.403384
-51.692624,-20.341047
-47.925277,-11.664082
-56.872816,-8.243877
-43.924868,-16.72144
-43.49425,-16.919485
-54.76995,-26.694727
-56.11724,-1.065093
-69.480656,-5.659472
-64.241126,-1.63026
-46.252128,-15.138231
-72.310351,-9.319653
-49.055495,-2.592069
-68.019996,-8.581162
-58.808974,-1.007412
-62.887373,-3.829874
-56.125823,-11.349344
-55.342972,-29.614223
-55.822748,-27.212939
-68.244853,-7.230403
-67.763831,-5.902664
-59.107332,-11.953614
-60.209672,-6.420567
-56.16342,-9.000918
-69.040656,-4.917945
-55.687905,-22.206006
-52.846902,-28.051618
-52.261883,-25.033718
-51.770827,2.097516
-44.824923,-15.470059
-58.356228,-11.977146
-51.907939,-1.914897
-53.380709,-20.119198
-51.309286,-17.977404
-58.630851,-9.175586
-60.307997,-7.953649
-57.03373,-2.947444
-57.873841,1.222689
-56.195737,-20.949456
-52.586095,-6.448032
-52.512025,-24.17902
-69.116403,0.28708
-49.751152,-17.194235
-49.032558,1.215735
-60.001525,-1.916785
-60.313417,-12.249358
-62.137035,-6.948314
-49.3896,-22.119566
-58.445489,-18.450684
-64.976639,-4.825875
-52.613319,0.390065
-73.42375,-4.323136
-55.357341,-18.502329
-63.282961,-9.040857
-50.479722,-4.920708
-52.80141,-12.327358
-63.578194,-10.710097
-47.221218,-22.995615
-68.924965,-1.800588
-64.45819,-3.281133
-48.51377,-24.135426
-41.503392,-21.584127
-71.488048,-7.898401
-62.237957,0.348196
-58.497233,-18.15357
-65.391105,-4.354522
-49.223504,-19.999316
-55.880555,-20.474303
-51.087991,-12.31215
-65.558518,-5.399329
-54.547538,-9.500496
-48.712271,-17.386729
-60.74458,-7.999464
-51.30777,-3.70865
-50.42695,-19.145508
-52.151159,-11.373394
-53.960962,-24.427771
-52.709277,-24.502552
-55.534678,-4.337155
-57.162644,-14.9444
-50.579402,1.41274
-41.792115,-21.654587
-56.439525,-1.732847
-60.302737,-9.216942
-55.534791,-24.329439
-65.086588,-2.016694
-51.413708,-20.946716
-62.143123,-12.414482
-54.60823,-25.106414
-54.644292,-18.172941
-57.634937,-11.006631
-46.213261,-17.045893
-48.799901,-0.395167
-70.771627,-5.291725
-68.735727,-2.610996
-51.1395,-19.170833
-47.865982,-1.324441
-53.70819,-26.1198
-57.371289,-12.6717
-62.15762,-13.430222
-59.341431,-18.21863
-62.626141,-2.016271
-55.139397,-0.730143
-62.612183,-9.758791
-58.416837,-4.828444
-55.559428,-6.923534
-49.303413,-22.857839
-42.90249,-18.368555
-49.824801,-15.252356
-72.768775,-6.841023
-65.293325,-6.121871
-65.265221,-9.595343
-63.390203,-6.622162
-64.529691,-4.707573
-54.463031,-21.536942
-51.182033,-24.80127
-50.724256,-19.382162
-59.471046,-4.908525
-55.196624,-9.75822
-68.455381,-0.778403
-57.279954,-22.380834
-66.670509,-5.253932
-52.102466,-28.428007
-59.370265,-0.623025
-55.388473,-21.187537
-52.162722,-28.68374
-62.938187,-0.990033
-49.628038,-27.725335
-49.637872,-18.423614
-53.496673,-12.274504
-50.384814,-16.585609
-55.539947,-6.271911
-45.633676,-15.487612
-71.425882,-9.171492
-45.446899,-17.894216
-53.116375,-26.881619
-54.015614,-17.958684
-52.147478,-23.687263
-57.311629,-23.992157
-62.165944,-9.387437
-52.119482,-9.991331
-57.874541,-17.46893
-45.767945,-14.726703
-55.285903,-18.036849
-65.374566,-5.936661
-49.305582,-21.510166
-49.890853,-21.692147
-53.60054,-25.287622
-53.229295,-1.09026
-69.64944,-4.147249
-58.642655,0.800488
-57.135873,-0.134003
-54.494924,-8.057537
-53.893391,-14.386998
-53.665246,-1.06199
-47.533921,-16.157941
-52.531802,-26.489852
-43.148822,-20.999405
-56.155072,-5.582971
-53.429126,-18.056817
-51.118016,-28.565195
-69.428256,-0.989747
-63.557464,-2.155665
-66.882092,-7.991469
-58.15143,-10.53283
-46.013531,-17.022154
-56.361641,-23.346415
-53.639611,-19.126404
-72.071855,-3.421406
-65.262679,-8.690441
-62.231686,-9.069089
-66.984638,-7.606574
-71.972767,-9.336239
-62.84583,-3.987665
-47.000778,-14.224394
-48.774715,-10.715602
-48.335163,-13.060839
-49.212184,-19.111696
-70.033653,-4.792304
-42.909369,-19.806151
-46.591369,-23.407815
-49.59491,-12.381383
-53.034111,-21.190388
-53.15738,-22.448108
-65.643485,-4.511933
-44.457494,-20.738311
-64.525857,-4.493504
-59.025638,-8.855111
-60.448657,-4.804596
-45.431771,-19.53582
-41.684607,-21.038918
-44.184368,-23.357154
-41.167522,-21.881299
-57.449139,-13.504088
-62.640842,-1.526072
-60.783505,-10.522151
-45.697727,-17.584278
-62.806125,1.835699
-51.368442,-19.699107
-52.591377,-26.861203
-51.973229,-20.467022
-61.976561,-12.874968
-62.579089,-4.226622
-52.973122,-9.906347
-44.99489,-16.69509
-56.346139,-8.812563
-64.088535,-5.638527
-65.465468,1.518641
-60.022097,-7.745207
-68.61548,-8.769368
-68.630634,-6.884838
-70.220797,-5.305248
-62.929599,-6.633153
-60.452008,-11.749973
-43.56538,-23.104668
-61.854896,-14.179122
-53.209272,-26.971839
-71.090585,-2.385305
-50.315393,-10.295864
-45.593538,-17.179482
-56.979009,-28.856627
-55.95317,-4.558032
-56.988314,-19.785757
-53.795184,-18.972228
-50.984798,-21.723906
-56.29088,-14.50229
-53.239805,-18.437347
-49.235397,-0.0958
-50.421397,-25.930215
-52.337958,-3.080148
-54.612626,-11.616138
-54.32117,-9.094201
-55.462511,-31.185908
-58.463427,-10.884397
-59.702484,-11.740468
-53.799514,-11.603254
-54.298742,-27.512112
-52.790809,-26.3123
-59.557721,1.290961
-53.453833,-7.738181
-55.668164,-16.663828
-56.731274,0.877477
-55.184777,-1.372178
-48.641464,-1.339607
-58.528979,-16.353655
-51.983166,-6.784912
-68.32798,-8.43173
-45.430399,-24.151455
-54.961446,-20.737172
-44.966831,-22.913153
-53.244933,-5.491273
-52.88613,-4.273583
-56.114682,-16.380984
-54.065618,-22.894434
-69.252101,-2.82398
-50.428362,-18.6781
-45.207414,-14.765385
-43.622613,-20.103732
-50.477795,-12.945642
-58.073053,-2.421615
-67.845676,-6.714783
-50.331254,-15.560585
-55.612575,-27.483003
-44.068661,-23.23626
-58.889641,-6.737003
-51.562749,-0.350024
-49.761794,-12.89233
-56.5286,-29.833752
-53.485684,-29.580428
-49.679317,-14.72284
-71.305055,-4.859904
-48.051561,-16.833378
-44.047449,-22.57453
-72.218073,-5.764535
-54.027481,-24.442514
-60.707994,-11.304171
-55.762652,-20.134789
-63.668002,-4.975029
-60.607798,-13.033082
-59.556562,-1.378119
-40.996367,-22.155891
-49.43637,-16.935533
-54.330398,-10.58135
-56.937531,-16.903171
-54.447466,-2.024725
-49.676392,-23.985449
-58.603316,-12.343102
-51.982917,-18.646489
-66.288674,-1.29959
-57.11201,-30.022221
-44.586781,-16.201018
-47.916434,-21.316116
-60.86121,-11.412795
-64.291391,-0.796784
-57.792397,-24.321679
-45.129588,-17.731737
-52.87038,-9.954579
-55.922063,-6.766337
-52.310712,-28.719064
-46.104286,-20.595544
-48.461054,-23.802564
-59.547328,-8.51416
-55.716242,-11.628185
-50.044987,-0.6512
-68.644455,-5.375932
-68.159266,-2.046691
-45.941918,-14.792973
-47.962033,-11.292236
-54.273975,-10.413355
-51.597702,-16.529483
-57.435253,-5.415554
-64.886201,-5.547635
-55.702268,-15.049902
-49.603302,-21.671712
-41.337848,-22.886161
-59.005593,-0.155674
-56.000739,-18.213564
-53.893146,-7.341073
-55.504945,-3.220046
-66.225284,-4.776339
-69.624025,-2.559145
-51.893637,-0.663549
-52.197259,-19.034824
-62.197751,-3.558458
-52.443508,-6.029548
-61.535313,-7.208973
-66.177547,-5.143644
-51.668894,2.472136
-59.185571,-18.69982
-48.977473,-23.45007
-70.703865,-3.989649
-51.873166,-0.23124
-51.423669,-23.968899
-61.088786,-10.650823
-49.673869,-25.225714
-52.539973,-20.019095
-66.819006,-8.146479
-57.791404,-0.006292
-54.962748,-26.476748
-52.799709,-22.270333
-50.459409,-15.812533
-51.400979,-28.089982
-62.330984,-4.425826
-57.156381,-22.438361
-64.328026,-7.956258
-59.175496,-4.638512
-56.536179,-4.952431
-54.370551,-29.828905
-55.402812,-22.587318
-57.312764,-1.638238
